Subject,channel,exp_cond,value,Experiment,Condition,Base_task
Subj17,1,prod_sem_baseline_hbo,-6.87E-08,Production,Semantic,Baseline
Subj17,2,prod_sem_baseline_hbo,-4.67E-08,Production,Semantic,Baseline
Subj17,3,prod_sem_baseline_hbo,-8.32E-08,Production,Semantic,Baseline
Subj17,4,prod_sem_baseline_hbo,-8.31E-08,Production,Semantic,Baseline
Subj17,6,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj17,7,prod_sem_baseline_hbo,1.95E-08,Production,Semantic,Baseline
Subj17,8,prod_sem_baseline_hbo,-1.26E-07,Production,Semantic,Baseline
Subj17,9,prod_sem_baseline_hbo,-3.48E-09,Production,Semantic,Baseline
Subj17,10,prod_sem_baseline_hbo,-1.66E-08,Production,Semantic,Baseline
Subj17,11,prod_sem_baseline_hbo,-1.37E-07,Production,Semantic,Baseline
Subj17,12,prod_sem_baseline_hbo,-6.12E-08,Production,Semantic,Baseline
Subj17,13,prod_sem_baseline_hbo,9.31E-08,Production,Semantic,Baseline
Subj17,15,prod_sem_baseline_hbo,-7.67E-08,Production,Semantic,Baseline
Subj17,16,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj17,17,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj17,18,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj17,19,prod_sem_baseline_hbo,-9.70E-08,Production,Semantic,Baseline
Subj17,20,prod_sem_baseline_hbo,2.36E-08,Production,Semantic,Baseline
Subj17,21,prod_sem_baseline_hbo,-9.17E-08,Production,Semantic,Baseline
Subj17,22,prod_sem_baseline_hbo,-5.01E-08,Production,Semantic,Baseline
Subj17,24,prod_sem_baseline_hbo,2.87E-08,Production,Semantic,Baseline
Subj17,25,prod_sem_baseline_hbo,-1.27E-07,Production,Semantic,Baseline
Subj17,26,prod_sem_baseline_hbo,-4.36E-08,Production,Semantic,Baseline
Subj17,27,prod_sem_baseline_hbo,-1.48E-07,Production,Semantic,Baseline
Subj17,28,prod_sem_baseline_hbo,-3.97E-08,Production,Semantic,Baseline
Subj17,29,prod_sem_baseline_hbo,-9.06E-08,Production,Semantic,Baseline
Subj17,30,prod_sem_baseline_hbo,-3.63E-07,Production,Semantic,Baseline
Subj17,31,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj17,33,prod_sem_baseline_hbo,-1.90E-07,Production,Semantic,Baseline
Subj17,34,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj17,35,prod_sem_baseline_hbo,9.73E-08,Production,Semantic,Baseline
Subj17,36,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,1,prod_sem_baseline_hbo,-2.49E-08,Production,Semantic,Baseline
Subj18,2,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,3,prod_sem_baseline_hbo,-5.20E-08,Production,Semantic,Baseline
Subj18,4,prod_sem_baseline_hbo,-4.01E-10,Production,Semantic,Baseline
Subj18,6,prod_sem_baseline_hbo,-1.19E-07,Production,Semantic,Baseline
Subj18,7,prod_sem_baseline_hbo,-6.72E-08,Production,Semantic,Baseline
Subj18,8,prod_sem_baseline_hbo,-1.58E-07,Production,Semantic,Baseline
Subj18,9,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,10,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,11,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,12,prod_sem_baseline_hbo,4.07E-08,Production,Semantic,Baseline
Subj18,13,prod_sem_baseline_hbo,-1.03E-08,Production,Semantic,Baseline
Subj18,15,prod_sem_baseline_hbo,-7.64E-08,Production,Semantic,Baseline
Subj18,16,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,17,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,18,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,19,prod_sem_baseline_hbo,6.07E-08,Production,Semantic,Baseline
Subj18,20,prod_sem_baseline_hbo,7.68E-08,Production,Semantic,Baseline
Subj18,21,prod_sem_baseline_hbo,-2.18E-08,Production,Semantic,Baseline
Subj18,22,prod_sem_baseline_hbo,-1.44E-07,Production,Semantic,Baseline
Subj18,24,prod_sem_baseline_hbo,-2.78E-08,Production,Semantic,Baseline
Subj18,25,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,26,prod_sem_baseline_hbo,-1.50E-07,Production,Semantic,Baseline
Subj18,27,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,28,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,29,prod_sem_baseline_hbo,-1.15E-07,Production,Semantic,Baseline
Subj18,30,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,31,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,33,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,34,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,35,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj18,36,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj19,1,prod_sem_baseline_hbo,7.95E-08,Production,Semantic,Baseline
Subj19,2,prod_sem_baseline_hbo,-4.10E-08,Production,Semantic,Baseline
Subj19,3,prod_sem_baseline_hbo,9.44E-08,Production,Semantic,Baseline
Subj19,4,prod_sem_baseline_hbo,-1.12E-08,Production,Semantic,Baseline
Subj19,6,prod_sem_baseline_hbo,-2.34E-08,Production,Semantic,Baseline
Subj19,7,prod_sem_baseline_hbo,-2.04E-09,Production,Semantic,Baseline
Subj19,8,prod_sem_baseline_hbo,-4.09E-08,Production,Semantic,Baseline
Subj19,9,prod_sem_baseline_hbo,-2.82E-09,Production,Semantic,Baseline
Subj19,10,prod_sem_baseline_hbo,1.36E-07,Production,Semantic,Baseline
Subj19,11,prod_sem_baseline_hbo,-1.68E-08,Production,Semantic,Baseline
Subj19,12,prod_sem_baseline_hbo,2.82E-08,Production,Semantic,Baseline
Subj19,13,prod_sem_baseline_hbo,-1.86E-08,Production,Semantic,Baseline
Subj19,15,prod_sem_baseline_hbo,-2.76E-08,Production,Semantic,Baseline
Subj19,16,prod_sem_baseline_hbo,1.08E-08,Production,Semantic,Baseline
Subj19,17,prod_sem_baseline_hbo,-3.66E-08,Production,Semantic,Baseline
Subj19,18,prod_sem_baseline_hbo,4.45E-08,Production,Semantic,Baseline
Subj19,19,prod_sem_baseline_hbo,2.51E-08,Production,Semantic,Baseline
Subj19,20,prod_sem_baseline_hbo,1.22E-08,Production,Semantic,Baseline
Subj19,21,prod_sem_baseline_hbo,-1.65E-08,Production,Semantic,Baseline
Subj19,22,prod_sem_baseline_hbo,2.72E-08,Production,Semantic,Baseline
Subj19,24,prod_sem_baseline_hbo,2.55E-08,Production,Semantic,Baseline
Subj19,25,prod_sem_baseline_hbo,3.28E-08,Production,Semantic,Baseline
Subj19,26,prod_sem_baseline_hbo,2.25E-08,Production,Semantic,Baseline
Subj19,27,prod_sem_baseline_hbo,4.83E-09,Production,Semantic,Baseline
Subj19,28,prod_sem_baseline_hbo,1.07E-08,Production,Semantic,Baseline
Subj19,29,prod_sem_baseline_hbo,-2.45E-08,Production,Semantic,Baseline
Subj19,30,prod_sem_baseline_hbo,-4.25E-08,Production,Semantic,Baseline
Subj19,31,prod_sem_baseline_hbo,8.70E-08,Production,Semantic,Baseline
Subj19,33,prod_sem_baseline_hbo,1.07E-08,Production,Semantic,Baseline
Subj19,34,prod_sem_baseline_hbo,3.19E-08,Production,Semantic,Baseline
Subj19,35,prod_sem_baseline_hbo,3.71E-08,Production,Semantic,Baseline
Subj19,36,prod_sem_baseline_hbo,3.23E-09,Production,Semantic,Baseline
Subj20,1,prod_sem_baseline_hbo,-6.51E-08,Production,Semantic,Baseline
Subj20,2,prod_sem_baseline_hbo,-9.57E-08,Production,Semantic,Baseline
Subj20,3,prod_sem_baseline_hbo,-3.93E-08,Production,Semantic,Baseline
Subj20,4,prod_sem_baseline_hbo,3.47E-08,Production,Semantic,Baseline
Subj20,6,prod_sem_baseline_hbo,-6.30E-08,Production,Semantic,Baseline
Subj20,7,prod_sem_baseline_hbo,-1.12E-07,Production,Semantic,Baseline
Subj20,8,prod_sem_baseline_hbo,1.56E-07,Production,Semantic,Baseline
Subj20,9,prod_sem_baseline_hbo,1.13E-07,Production,Semantic,Baseline
Subj20,10,prod_sem_baseline_hbo,1.45E-07,Production,Semantic,Baseline
Subj20,11,prod_sem_baseline_hbo,1.93E-07,Production,Semantic,Baseline
Subj20,12,prod_sem_baseline_hbo,4.44E-08,Production,Semantic,Baseline
Subj20,13,prod_sem_baseline_hbo,1.02E-08,Production,Semantic,Baseline
Subj20,15,prod_sem_baseline_hbo,1.48E-07,Production,Semantic,Baseline
Subj20,16,prod_sem_baseline_hbo,1.05E-07,Production,Semantic,Baseline
Subj20,17,prod_sem_baseline_hbo,-9.62E-08,Production,Semantic,Baseline
Subj20,18,prod_sem_baseline_hbo,5.14E-08,Production,Semantic,Baseline
Subj20,19,prod_sem_baseline_hbo,-4.47E-08,Production,Semantic,Baseline
Subj20,20,prod_sem_baseline_hbo,-1.15E-07,Production,Semantic,Baseline
Subj20,21,prod_sem_baseline_hbo,4.52E-08,Production,Semantic,Baseline
Subj20,22,prod_sem_baseline_hbo,1.60E-07,Production,Semantic,Baseline
Subj20,24,prod_sem_baseline_hbo,-1.70E-07,Production,Semantic,Baseline
Subj20,25,prod_sem_baseline_hbo,-5.60E-08,Production,Semantic,Baseline
Subj20,26,prod_sem_baseline_hbo,6.46E-08,Production,Semantic,Baseline
Subj20,27,prod_sem_baseline_hbo,-6.18E-08,Production,Semantic,Baseline
Subj20,28,prod_sem_baseline_hbo,1.97E-08,Production,Semantic,Baseline
Subj20,29,prod_sem_baseline_hbo,-9.90E-09,Production,Semantic,Baseline
Subj20,30,prod_sem_baseline_hbo,-4.37E-08,Production,Semantic,Baseline
Subj20,31,prod_sem_baseline_hbo,2.10E-08,Production,Semantic,Baseline
Subj20,33,prod_sem_baseline_hbo,6.27E-08,Production,Semantic,Baseline
Subj20,34,prod_sem_baseline_hbo,4.31E-08,Production,Semantic,Baseline
Subj20,35,prod_sem_baseline_hbo,-4.16E-08,Production,Semantic,Baseline
Subj20,36,prod_sem_baseline_hbo,-2.58E-08,Production,Semantic,Baseline
Subj21,1,prod_sem_baseline_hbo,-6.15E-09,Production,Semantic,Baseline
Subj21,2,prod_sem_baseline_hbo,-1.59E-08,Production,Semantic,Baseline
Subj21,3,prod_sem_baseline_hbo,2.20E-10,Production,Semantic,Baseline
Subj21,4,prod_sem_baseline_hbo,1.27E-07,Production,Semantic,Baseline
Subj21,6,prod_sem_baseline_hbo,3.17E-08,Production,Semantic,Baseline
Subj21,7,prod_sem_baseline_hbo,2.66E-08,Production,Semantic,Baseline
Subj21,8,prod_sem_baseline_hbo,1.62E-07,Production,Semantic,Baseline
Subj21,9,prod_sem_baseline_hbo,-9.91E-08,Production,Semantic,Baseline
Subj21,10,prod_sem_baseline_hbo,1.72E-08,Production,Semantic,Baseline
Subj21,11,prod_sem_baseline_hbo,-4.58E-08,Production,Semantic,Baseline
Subj21,12,prod_sem_baseline_hbo,-9.72E-08,Production,Semantic,Baseline
Subj21,13,prod_sem_baseline_hbo,-1.08E-07,Production,Semantic,Baseline
Subj21,15,prod_sem_baseline_hbo,-3.89E-08,Production,Semantic,Baseline
Subj21,16,prod_sem_baseline_hbo,2.66E-08,Production,Semantic,Baseline
Subj21,17,prod_sem_baseline_hbo,-1.65E-07,Production,Semantic,Baseline
Subj21,18,prod_sem_baseline_hbo,9.71E-09,Production,Semantic,Baseline
Subj21,19,prod_sem_baseline_hbo,2.33E-08,Production,Semantic,Baseline
Subj21,20,prod_sem_baseline_hbo,4.38E-08,Production,Semantic,Baseline
Subj21,21,prod_sem_baseline_hbo,2.32E-07,Production,Semantic,Baseline
Subj21,22,prod_sem_baseline_hbo,4.24E-08,Production,Semantic,Baseline
Subj21,24,prod_sem_baseline_hbo,-1.05E-07,Production,Semantic,Baseline
Subj21,25,prod_sem_baseline_hbo,3.29E-09,Production,Semantic,Baseline
Subj21,26,prod_sem_baseline_hbo,-6.75E-08,Production,Semantic,Baseline
Subj21,27,prod_sem_baseline_hbo,-9.69E-08,Production,Semantic,Baseline
Subj21,28,prod_sem_baseline_hbo,4.18E-08,Production,Semantic,Baseline
Subj21,29,prod_sem_baseline_hbo,-2.71E-08,Production,Semantic,Baseline
Subj21,30,prod_sem_baseline_hbo,-7.00E-08,Production,Semantic,Baseline
Subj21,31,prod_sem_baseline_hbo,-2.40E-07,Production,Semantic,Baseline
Subj21,33,prod_sem_baseline_hbo,-2.02E-08,Production,Semantic,Baseline
Subj21,34,prod_sem_baseline_hbo,-1.16E-07,Production,Semantic,Baseline
Subj21,35,prod_sem_baseline_hbo,-2.40E-07,Production,Semantic,Baseline
Subj21,36,prod_sem_baseline_hbo,-1.58E-07,Production,Semantic,Baseline
Subj22,1,prod_sem_baseline_hbo,-1.36E-07,Production,Semantic,Baseline
Subj22,2,prod_sem_baseline_hbo,-6.62E-08,Production,Semantic,Baseline
Subj22,3,prod_sem_baseline_hbo,-2.17E-07,Production,Semantic,Baseline
Subj22,4,prod_sem_baseline_hbo,-2.24E-07,Production,Semantic,Baseline
Subj22,6,prod_sem_baseline_hbo,-1.01E-07,Production,Semantic,Baseline
Subj22,7,prod_sem_baseline_hbo,-4.69E-08,Production,Semantic,Baseline
Subj22,8,prod_sem_baseline_hbo,-2.46E-08,Production,Semantic,Baseline
Subj22,9,prod_sem_baseline_hbo,2.34E-09,Production,Semantic,Baseline
Subj22,10,prod_sem_baseline_hbo,-1.74E-07,Production,Semantic,Baseline
Subj22,11,prod_sem_baseline_hbo,-1.41E-07,Production,Semantic,Baseline
Subj22,12,prod_sem_baseline_hbo,-1.10E-08,Production,Semantic,Baseline
Subj22,13,prod_sem_baseline_hbo,-2.09E-07,Production,Semantic,Baseline
Subj22,15,prod_sem_baseline_hbo,-8.15E-08,Production,Semantic,Baseline
Subj22,16,prod_sem_baseline_hbo,-1.85E-08,Production,Semantic,Baseline
Subj22,17,prod_sem_baseline_hbo,2.31E-08,Production,Semantic,Baseline
Subj22,18,prod_sem_baseline_hbo,4.44E-09,Production,Semantic,Baseline
Subj22,19,prod_sem_baseline_hbo,-2.15E-08,Production,Semantic,Baseline
Subj22,20,prod_sem_baseline_hbo,-2.54E-08,Production,Semantic,Baseline
Subj22,21,prod_sem_baseline_hbo,-1.34E-07,Production,Semantic,Baseline
Subj22,22,prod_sem_baseline_hbo,-2.69E-07,Production,Semantic,Baseline
Subj22,24,prod_sem_baseline_hbo,-6.30E-09,Production,Semantic,Baseline
Subj22,25,prod_sem_baseline_hbo,-3.93E-09,Production,Semantic,Baseline
Subj22,26,prod_sem_baseline_hbo,-2.66E-07,Production,Semantic,Baseline
Subj22,27,prod_sem_baseline_hbo,-6.39E-08,Production,Semantic,Baseline
Subj22,28,prod_sem_baseline_hbo,-4.36E-08,Production,Semantic,Baseline
Subj22,29,prod_sem_baseline_hbo,-9.62E-08,Production,Semantic,Baseline
Subj22,30,prod_sem_baseline_hbo,-1.31E-07,Production,Semantic,Baseline
Subj22,31,prod_sem_baseline_hbo,7.67E-08,Production,Semantic,Baseline
Subj22,33,prod_sem_baseline_hbo,-1.95E-07,Production,Semantic,Baseline
Subj22,34,prod_sem_baseline_hbo,-1.99E-07,Production,Semantic,Baseline
Subj22,35,prod_sem_baseline_hbo,-1.12E-07,Production,Semantic,Baseline
Subj22,36,prod_sem_baseline_hbo,-7.58E-08,Production,Semantic,Baseline
Subj23,1,prod_sem_baseline_hbo,-7.10E-08,Production,Semantic,Baseline
Subj23,2,prod_sem_baseline_hbo,-5.62E-08,Production,Semantic,Baseline
Subj23,3,prod_sem_baseline_hbo,-4.85E-08,Production,Semantic,Baseline
Subj23,4,prod_sem_baseline_hbo,2.10E-08,Production,Semantic,Baseline
Subj23,6,prod_sem_baseline_hbo,-7.10E-08,Production,Semantic,Baseline
Subj23,7,prod_sem_baseline_hbo,-2.80E-08,Production,Semantic,Baseline
Subj23,8,prod_sem_baseline_hbo,1.87E-08,Production,Semantic,Baseline
Subj23,9,prod_sem_baseline_hbo,-1.86E-08,Production,Semantic,Baseline
Subj23,10,prod_sem_baseline_hbo,-6.86E-08,Production,Semantic,Baseline
Subj23,11,prod_sem_baseline_hbo,-8.05E-08,Production,Semantic,Baseline
Subj23,12,prod_sem_baseline_hbo,-1.41E-07,Production,Semantic,Baseline
Subj23,13,prod_sem_baseline_hbo,-8.62E-08,Production,Semantic,Baseline
Subj23,15,prod_sem_baseline_hbo,-4.71E-08,Production,Semantic,Baseline
Subj23,16,prod_sem_baseline_hbo,-1.09E-07,Production,Semantic,Baseline
Subj23,17,prod_sem_baseline_hbo,-1.33E-07,Production,Semantic,Baseline
Subj23,18,prod_sem_baseline_hbo,-8.46E-08,Production,Semantic,Baseline
Subj23,19,prod_sem_baseline_hbo,-1.90E-08,Production,Semantic,Baseline
Subj23,20,prod_sem_baseline_hbo,-5.40E-08,Production,Semantic,Baseline
Subj23,21,prod_sem_baseline_hbo,-6.59E-08,Production,Semantic,Baseline
Subj23,22,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj23,24,prod_sem_baseline_hbo,-6.82E-08,Production,Semantic,Baseline
Subj23,25,prod_sem_baseline_hbo,-3.16E-08,Production,Semantic,Baseline
Subj23,26,prod_sem_baseline_hbo,NA,Production,Semantic,Baseline
Subj23,27,prod_sem_baseline_hbo,-1.18E-07,Production,Semantic,Baseline
Subj23,28,prod_sem_baseline_hbo,2.96E-08,Production,Semantic,Baseline
Subj23,29,prod_sem_baseline_hbo,-6.38E-08,Production,Semantic,Baseline
Subj23,30,prod_sem_baseline_hbo,-1.64E-07,Production,Semantic,Baseline
Subj23,31,prod_sem_baseline_hbo,-1.61E-07,Production,Semantic,Baseline
Subj23,33,prod_sem_baseline_hbo,-8.98E-08,Production,Semantic,Baseline
Subj23,34,prod_sem_baseline_hbo,-4.93E-08,Production,Semantic,Baseline
Subj23,35,prod_sem_baseline_hbo,-1.71E-07,Production,Semantic,Baseline
Subj23,36,prod_sem_baseline_hbo,-1.33E-07,Production,Semantic,Baseline
Subj02,1,prod_sem_task_hbo,3.02E-05,Production,Semantic,Task
Subj02,2,prod_sem_task_hbo,3.77E-05,Production,Semantic,Task
Subj02,3,prod_sem_task_hbo,-1.45E-05,Production,Semantic,Task
Subj02,4,prod_sem_task_hbo,5.42E-05,Production,Semantic,Task
Subj02,6,prod_sem_task_hbo,4.69E-05,Production,Semantic,Task
Subj02,7,prod_sem_task_hbo,-1.06E-05,Production,Semantic,Task
Subj02,8,prod_sem_task_hbo,1.28E-05,Production,Semantic,Task
Subj02,9,prod_sem_task_hbo,-4.26E-05,Production,Semantic,Task
Subj02,10,prod_sem_task_hbo,7.63E-05,Production,Semantic,Task
Subj02,11,prod_sem_task_hbo,1.55E-05,Production,Semantic,Task
Subj02,12,prod_sem_task_hbo,-3.85E-05,Production,Semantic,Task
Subj02,13,prod_sem_task_hbo,-3.47E-05,Production,Semantic,Task
Subj02,15,prod_sem_task_hbo,-2.50E-07,Production,Semantic,Task
Subj02,16,prod_sem_task_hbo,2.58E-06,Production,Semantic,Task
Subj02,17,prod_sem_task_hbo,1.29E-05,Production,Semantic,Task
Subj02,18,prod_sem_task_hbo,-1.61E-05,Production,Semantic,Task
Subj02,19,prod_sem_task_hbo,-8.17E-05,Production,Semantic,Task
Subj02,20,prod_sem_task_hbo,6.30E-05,Production,Semantic,Task
Subj02,21,prod_sem_task_hbo,1.21E-05,Production,Semantic,Task
Subj02,22,prod_sem_task_hbo,-4.22E-06,Production,Semantic,Task
Subj02,24,prod_sem_task_hbo,5.28E-05,Production,Semantic,Task
Subj02,25,prod_sem_task_hbo,7.44E-05,Production,Semantic,Task
Subj02,26,prod_sem_task_hbo,-1.52E-05,Production,Semantic,Task
Subj02,27,prod_sem_task_hbo,-3.51E-05,Production,Semantic,Task
Subj02,28,prod_sem_task_hbo,4.95E-05,Production,Semantic,Task
Subj02,29,prod_sem_task_hbo,2.10E-05,Production,Semantic,Task
Subj02,30,prod_sem_task_hbo,-1.29E-05,Production,Semantic,Task
Subj02,31,prod_sem_task_hbo,2.05E-05,Production,Semantic,Task
Subj02,33,prod_sem_task_hbo,4.31E-05,Production,Semantic,Task
Subj02,34,prod_sem_task_hbo,1.85E-05,Production,Semantic,Task
Subj02,35,prod_sem_task_hbo,-1.88E-05,Production,Semantic,Task
Subj02,36,prod_sem_task_hbo,2.62E-05,Production,Semantic,Task
Subj03,1,prod_sem_task_hbo,0.000106,Production,Semantic,Task
Subj03,2,prod_sem_task_hbo,-3.16E-05,Production,Semantic,Task
Subj03,3,prod_sem_task_hbo,9.00E-05,Production,Semantic,Task
Subj03,4,prod_sem_task_hbo,3.48E-05,Production,Semantic,Task
Subj03,6,prod_sem_task_hbo,-4.27E-05,Production,Semantic,Task
Subj03,7,prod_sem_task_hbo,6.99E-05,Production,Semantic,Task
Subj03,8,prod_sem_task_hbo,-8.00E-05,Production,Semantic,Task
Subj03,9,prod_sem_task_hbo,0.000166,Production,Semantic,Task
Subj03,10,prod_sem_task_hbo,0.000156,Production,Semantic,Task
Subj03,11,prod_sem_task_hbo,6.86E-06,Production,Semantic,Task
Subj03,12,prod_sem_task_hbo,0.000148,Production,Semantic,Task
Subj03,13,prod_sem_task_hbo,0.000158,Production,Semantic,Task
Subj03,15,prod_sem_task_hbo,5.61E-05,Production,Semantic,Task
Subj03,16,prod_sem_task_hbo,0.000281,Production,Semantic,Task
Subj03,17,prod_sem_task_hbo,0.000111,Production,Semantic,Task
Subj03,18,prod_sem_task_hbo,-3.57E-05,Production,Semantic,Task
Subj03,19,prod_sem_task_hbo,0.00014,Production,Semantic,Task
Subj03,20,prod_sem_task_hbo,5.01E-05,Production,Semantic,Task
Subj03,21,prod_sem_task_hbo,7.48E-05,Production,Semantic,Task
Subj03,22,prod_sem_task_hbo,7.14E-05,Production,Semantic,Task
Subj03,24,prod_sem_task_hbo,3.48E-06,Production,Semantic,Task
Subj03,25,prod_sem_task_hbo,1.87E-05,Production,Semantic,Task
Subj03,26,prod_sem_task_hbo,0.000102,Production,Semantic,Task
Subj03,27,prod_sem_task_hbo,0.000213,Production,Semantic,Task
Subj03,28,prod_sem_task_hbo,6.70E-05,Production,Semantic,Task
Subj03,29,prod_sem_task_hbo,0.000148,Production,Semantic,Task
Subj03,30,prod_sem_task_hbo,-5.32E-05,Production,Semantic,Task
Subj03,31,prod_sem_task_hbo,4.87E-07,Production,Semantic,Task
Subj03,33,prod_sem_task_hbo,3.51E-07,Production,Semantic,Task
Subj03,34,prod_sem_task_hbo,-8.57E-06,Production,Semantic,Task
Subj03,35,prod_sem_task_hbo,-5.19E-05,Production,Semantic,Task
Subj03,36,prod_sem_task_hbo,0.000159,Production,Semantic,Task
Subj04,1,prod_sem_task_hbo,7.75E-08,Production,Semantic,Task
Subj04,2,prod_sem_task_hbo,-1.08E-08,Production,Semantic,Task
Subj04,3,prod_sem_task_hbo,8.15E-08,Production,Semantic,Task
Subj04,4,prod_sem_task_hbo,8.81E-08,Production,Semantic,Task
Subj04,6,prod_sem_task_hbo,-1.97E-08,Production,Semantic,Task
Subj04,7,prod_sem_task_hbo,7.06E-08,Production,Semantic,Task
Subj04,8,prod_sem_task_hbo,-1.08E-08,Production,Semantic,Task
Subj04,9,prod_sem_task_hbo,3.42E-08,Production,Semantic,Task
Subj04,10,prod_sem_task_hbo,4.82E-08,Production,Semantic,Task
Subj04,11,prod_sem_task_hbo,8.63E-08,Production,Semantic,Task
Subj04,12,prod_sem_task_hbo,1.45E-08,Production,Semantic,Task
Subj04,13,prod_sem_task_hbo,-5.06E-08,Production,Semantic,Task
Subj04,15,prod_sem_task_hbo,-1.48E-08,Production,Semantic,Task
Subj04,16,prod_sem_task_hbo,-4.87E-08,Production,Semantic,Task
Subj04,17,prod_sem_task_hbo,5.13E-08,Production,Semantic,Task
Subj04,18,prod_sem_task_hbo,1.20E-08,Production,Semantic,Task
Subj04,19,prod_sem_task_hbo,1.53E-07,Production,Semantic,Task
Subj04,20,prod_sem_task_hbo,-2.52E-08,Production,Semantic,Task
Subj04,21,prod_sem_task_hbo,3.55E-08,Production,Semantic,Task
